"id","objet_id","portail","module","route","scenario","niveau_preuve","statut","blocage","preuve","responsable"
"REC-MOD-df35ee8d0d08","MOD-df35ee8d0d08","admin | mine | owner | sonasp","gold_purchases","/achats/reglements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-MOD-e0fb5e059a9b","MOD-e0fb5e059a9b","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-MOD-e1d1d209ba27","MOD-e1d1d209ba27","owner | sonasp","public-et-alias","/approvals","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot public-et-alias"
"REC-MOD-e2989d934a34","MOD-e2989d934a34","admin | mine | owner | refinery | sonasp","gold_inventory","/inventory","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot stocks"
"REC-MOD-e8ec0a4d0098","MOD-e8ec0a4d0098","admin | owner | sonasp","administration | settings","/admin/settings | /parameters","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-MOD-e96909adddf3","MOD-e96909adddf3","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-MOD-ed25a13454ec","MOD-ed25a13454ec","admin | airport | dgmg | factory | mine | owner | refinery | sonasp","refining | shipping | stakeholders","/freight-customs/:id | /freight-customs/create | /freight/shipments/:id | /freight/shipments/create | /refining | /refining/:id/process | /refining/freight-shipments | /stakeholders/mining-companies/:id/edit | /stakeholders/mining-companies/new","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot partagé : propriétaire à affecter par orchestrateur"
"REC-MOD-f0842f44e4b5","MOD-f0842f44e4b5","admin | customer | mine | owner | sonasp","sales","/payments/virtual","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot ventes internationales et paiements"
"REC-MOD-f0c929da88e8","MOD-f0c929da88e8","admin | mine | owner | sonasp","gold_purchases","/achats/comptes | /achats/comptes-paiements | /achats/demandes | /achats/reglements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-MOD-f5d7bd2b8def","MOD-f5d7bd2b8def","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-MOD-f6d94a456fe4","MOD-f6d94a456fe4","admin | dgi | mine | owner | sonasp","conciliation","/conciliation/regles-fiscales","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot conciliation"
"REC-MOD-fb12f918e529","MOD-fb12f918e529","admin | airport | mine | owner | sonasp","shipping","/freight-customs/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot expéditions"
"REC-MOD-fd4eed2b56c8","MOD-fd4eed2b56c8","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-008ff3a8cc41","NAV-008ff3a8cc41","dgmg | sonasp","mining_sites","/artisan-sites","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-NAV-01cafdded7d8","NAV-01cafdded7d8","admin | mine | sonasp","stakeholders","/stakeholders/freight-companies","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-NAV-053a6c59b44c","NAV-053a6c59b44c","airport | factory | mine | sonasp","shipping","/shipping/preparation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot expéditions"
"REC-NAV-05ca7fb2483e","NAV-05ca7fb2483e","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/ventes-or","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-071733309a3b","NAV-071733309a3b","comptoir","portal-comptoir","/portail-comptoir/ventes-sonasp","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-NAV-084755ebd4d5","NAV-084755ebd4d5","sonasp","production_analytics","/analytics/production","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production_analytics"
"REC-NAV-090fb423b878","NAV-090fb423b878","mine | sonasp","production","/production/licenses","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-NAV-095d6ac7a032","NAV-095d6ac7a032","dgmg | sonasp","mining_sites","/artisan-sites/production","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-NAV-09d84eda47ba","NAV-09d84eda47ba","mine | refinery | sonasp","refining","/refining/freight-shipments","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot raffinage"
"REC-NAV-0befd9a621f0","NAV-0befd9a621f0","sonasp","analytics","/analytics","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot analytics"
"REC-NAV-0c5c460d85cc","NAV-0c5c460d85cc","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/ventes-or","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-0c63e55a977a","NAV-0c63e55a977a","dgi | dgmg | factory | mine | sonasp","production","/production/in-safe","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-NAV-0d82c17da754","NAV-0d82c17da754","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-0d98b9986fab","NAV-0d98b9986fab","sonasp","gold_purchases","/achats/comptes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-NAV-0dce0dd8a3d8","NAV-0dce0dd8a3d8","sonasp","artisan-minier","/artisan-minier/cartes/suivi","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-1007fdf050d8","NAV-1007fdf050d8","sonasp","gold_purchases","/achats/plans","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-NAV-128e7937d32b","NAV-128e7937d32b","comptoir","portal-comptoir","/portail-comptoir/stock","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-NAV-152eebfed4c1","NAV-152eebfed4c1","sonasp","gold_purchases","/achats/comptes-paiements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-NAV-1960b7de951b","NAV-1960b7de951b","sonasp","artisan-minier","/artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-1a0115492dbd","NAV-1a0115492dbd","collector | comptoir | sonasp","artisan_gold_market","/artisan-minier/paiements/historique","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-1b2ec4461303","NAV-1b2ec4461303","dgi | dgmg | factory | mine | sonasp","production","/production/daily","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-NAV-1b6cc6ba3d41","NAV-1b6cc6ba3d41","dgi | dgmg | factory | mine | sonasp","production","/production/daily","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-NAV-1e2c898abb9c","NAV-1e2c898abb9c","sonasp","gold_purchases","/contrats/pilotage","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-NAV-220608471bc2","NAV-220608471bc2","sonasp","national_reserve","/national-reserve","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-2240d321fb12","NAV-2240d321fb12","collector","portal-collector","/portail-collecteur/documents","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-collector"
"REC-NAV-237970d3060c","NAV-237970d3060c","comptoir | sonasp","artisan_gold_market","/artisan-minier/ventes-or/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-2536eb882ff9","NAV-2536eb882ff9","dgmg","national_reserve","/portail-dgmg/reserve-validations","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-26662e5de902","NAV-26662e5de902","comptoir | sonasp","artisan_gold_market","/artisan-minier/paiements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-2d83609291de","NAV-2d83609291de","mine | sonasp","stakeholders","/customers","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-NAV-2f6fa50a457b","NAV-2f6fa50a457b","airport | customer | factory | mine | refinery | sonasp","international_markets","/gold-prices","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot international_markets"
"REC-NAV-2f9c4673ca8d","NAV-2f9c4673ca8d","customer | mine | refinery | sonasp","sales","/sales","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot ventes internationales et paiements"
"REC-NAV-30a7dcb9b9d4","NAV-30a7dcb9b9d4","sonasp","national_reserve","/national-reserve/physical","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-33142ced98c2","NAV-33142ced98c2","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-3442aca42899","NAV-3442aca42899","admin | dgmg | sonasp","stakeholders","/stakeholders/mining-companies","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-NAV-3b5eea4ce9cd","NAV-3b5eea4ce9cd","collector | comptoir | sonasp","artisan_gold_market","/artisan-minier/paiements/historique","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-3bfafaa2211e","NAV-3bfafaa2211e","mine | refinery | sonasp","gold_inventory","/inventory","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot stocks"
"REC-NAV-3ef2d70c86e5","NAV-3ef2d70c86e5","comptoir | sonasp","artisan_gold_market","/artisan-minier/rapports/chiffre-affaires","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-41c2da132896","NAV-41c2da132896","refinery | sonasp","gold_inventory","/inventory/add","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot stocks"
"REC-NAV-43db09628f4e","NAV-43db09628f4e","comptoir | sonasp","artisan_gold_market","/artisan-minier/rapports","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-45f751f12ba2","NAV-45f751f12ba2","admin | dgmg | owner | sonasp","stakeholders","/stakeholders/organizations","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-NAV-47d1c2f406e9","NAV-47d1c2f406e9","sonasp","national_reserve","/national-reserve","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-48130dee52c7","NAV-48130dee52c7","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/rapports/taxes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-4a7aacb7f419","NAV-4a7aacb7f419","mine | refinery | sonasp","gold_inventory","/inventory","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot stocks"
"REC-NAV-4ed91fc18f4c","NAV-4ed91fc18f4c","customer | mine | refinery | sonasp","sales","/sales","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot ventes internationales et paiements"
"REC-NAV-4f008d3c66d7","NAV-4f008d3c66d7","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/collecteurs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-556fd1b547de","NAV-556fd1b547de","dgi | mine | sonasp","conciliation","/conciliation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot conciliation"
"REC-NAV-5c58fe1d11cf","NAV-5c58fe1d11cf","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/ventes-or","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-5dbaf4b0156f","NAV-5dbaf4b0156f","collector | comptoir | dgmg | sonasp","artisan-minier","/artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-5e243b2cf585","NAV-5e243b2cf585","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/rapports/taxes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-60bbb2b9020e","NAV-60bbb2b9020e","sonasp","artisan-minier","/artisan-minier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-657f7afa664d","NAV-657f7afa664d","admin | mine | sonasp","stakeholders","/stakeholders/depositors","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-NAV-65dece7d791f","NAV-65dece7d791f","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/ventes-or","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-66de3232dd28","NAV-66de3232dd28","mine | refinery | sonasp","gold_inventory","/inventory/silver","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot stocks"
"REC-NAV-682cfc842373","NAV-682cfc842373","collector","portal-collector","/portail-collecteur","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-collector"
"REC-NAV-6acbf074428c","NAV-6acbf074428c","sonasp","gold_purchases","/achats/plans","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot achats et contrats"
"REC-NAV-6d152054f2db","NAV-6d152054f2db","mine | refinery | sonasp","refining","/refining","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot raffinage"
"REC-NAV-6dfaf8bd6bc1","NAV-6dfaf8bd6bc1","airport | mine | sonasp","shipping","/freight-customs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot expéditions"
"REC-NAV-6f3355216f28","NAV-6f3355216f28","sonasp","national_reserve","/national-reserve/allocations","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-7184ee387760","NAV-7184ee387760","dgmg | sonasp","mining_sites","/artisan-sites","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-NAV-7922b813546c","NAV-7922b813546c","admin | dgmg | sonasp","stakeholders","/stakeholders/mining-companies","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot référentiels (root pilote Clients)"
"REC-NAV-7aafd59617eb","NAV-7aafd59617eb","admin | sonasp","settings","/parameters","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot paramètres"
"REC-NAV-7b3a11850bdf","NAV-7b3a11850bdf","airport | factory | mine | sonasp","shipping","/freight","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot expéditions"
"REC-NAV-7d7ef40cc79f","NAV-7d7ef40cc79f","sonasp","national_reserve","/national-reserve/audit","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-7de2507454c2","NAV-7de2507454c2","collector | comptoir | dgmg | sonasp","artisan-minier","/artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-7fc6fc9b2b55","NAV-7fc6fc9b2b55","sonasp","production","/production/licenses/requests","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-NAV-8019c1b0e293","NAV-8019c1b0e293","mine | sonasp","international_markets","/sales/trade-space","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot international_markets"
"REC-NAV-818c1b3a4b06","NAV-818c1b3a4b06","customer | mine | sonasp","sales","/payments","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot ventes internationales et paiements"
"REC-NAV-83e329c36439","NAV-83e329c36439","dgi | mine | sonasp","conciliation","/conciliation/regles-fiscales","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot conciliation"
"REC-NAV-8b8aeb2b2954","NAV-8b8aeb2b2954","collector | comptoir | dgmg | sonasp","artisan-minier","/artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-NAV-8e1ff1676fb7","NAV-8e1ff1676fb7","collector | comptoir | dgi | sonasp","artisan_gold_market","/artisan-minier/rapports/taxes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-908b5d742ee2","NAV-908b5d742ee2","sonasp","national_reserve","/national-reserve/controls","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot réserve nationale"
"REC-NAV-90b83d60d9e5","NAV-90b83d60d9e5","comptoir | sonasp","artisan_gold_market","/artisan-minier/paiements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-9209144815f9","NAV-9209144815f9","mine | sonasp","international_markets","/sales/simulator","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot international_markets"
"REC-NAV-938c8af1029e","NAV-938c8af1029e","sonasp","production","/production/licenses/requests","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot production industrielle"
"REC-NAV-946498e12565","NAV-946498e12565","sonasp","settings","/admin/workflow","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot paramètres"
"REC-NAV-9c1289af3eed","NAV-9c1289af3eed","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-NAV-a3313b6e621e","NAV-a3313b6e621e","airport | factory | mine | sonasp","documents","/documents/assay-certificates","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot documents"
