"id","objet_id","portail","module","route","scenario","niveau_preuve","statut","blocage","preuve","responsable"
"REC-CMP-ffa0d2225102","CMP-ffa0d2225102","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-00f6da2c533c","ECR-00f6da2c533c","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-ECR-01f2725fa489","ECR-01f2725fa489","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/facture","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-08382d506700","ECR-08382d506700","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/modifier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-0cdb411789a6","ECR-0cdb411789a6","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-0e813dbd9294","ECR-0e813dbd9294","admin | owner | sonasp","artisan-minier","/artisan-minier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-1233e46effe6","ECR-1233e46effe6","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-ECR-1762936f8aec","ECR-1762936f8aec","admin | owner | sonasp","public-et-alias","/sonasp/cessions-comptoirs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot public-et-alias"
"REC-ECR-1dcaa2fdf139","ECR-1dcaa2fdf139","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-1e77851487b8","ECR-1e77851487b8","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-2c9bb1f48f6a","ECR-2c9bb1f48f6a","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-2dc6a8d8d23a","ECR-2dc6a8d8d23a","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-30de0e786835","ECR-30de0e786835","admin | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-3fb461cca8ae","ECR-3fb461cca8ae","collector | owner","portal-collector","/portail-collecteur/stock","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-collector"
"REC-ECR-439ea720ad40","ECR-439ea720ad40","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/collecteurs/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-46584f345d54","ECR-46584f345d54","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/rapports","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-47359061c0a4","ECR-47359061c0a4","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites/:siteId","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-ECR-4c5d3c783124","ECR-4c5d3c783124","comptoir | owner","portal-comptoir","/portail-comptoir/ventes-sonasp","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-ECR-56f132093507","ECR-56f132093507","admin | collector | owner","artisan_gold_market","/collecte/ventes/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-5c03cd8d1445","ECR-5c03cd8d1445","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-5fa05385b496","ECR-5fa05385b496","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-69ce3b828c90","ECR-69ce3b828c90","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-6d3d3720e08c","ECR-6d3d3720e08c","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/taxes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-7826fa22914f","ECR-7826fa22914f","collector | owner","portal-collector","/portail-collecteur/documents","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-collector"
"REC-ECR-80df7f001976","ECR-80df7f001976","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-9303df3d4d44","ECR-9303df3d4d44","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/collecteurs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-93eef5843659","ECR-93eef5843659","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites/production","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-ECR-a0e16fa02ff4","ECR-a0e16fa02ff4","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/chiffre-affaires","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-a1903fae2d54","ECR-a1903fae2d54","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-a49722885e39","ECR-a49722885e39","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId/modifier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-b1b53750fe4a","ECR-b1b53750fe4a","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-b9056a6b82b8","ECR-b9056a6b82b8","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-c516af07c6ef","ECR-c516af07c6ef","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-c76ea0cb4831","ECR-c76ea0cb4831","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-c860d1b76e23","ECR-c860d1b76e23","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-c986476416a6","ECR-c986476416a6","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/suivi","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-d1eab4a516e6","ECR-d1eab4a516e6","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id/modifier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-d63f3748f377","ECR-d63f3748f377","admin | dgmg | owner","mining_sites","/artisan-sites/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-ECR-d7987b218bd4","ECR-d7987b218bd4","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/quantites","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-e4ffd18d8901","ECR-e4ffd18d8901","collector | owner","portal-collector","/portail-collecteur","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-collector"
"REC-ECR-e8de0b9b3561","ECR-e8de0b9b3561","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-ef73675cf7d7","ECR-ef73675cf7d7","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-f4823a238d5b","ECR-f4823a238d5b","comptoir | owner","portal-comptoir","/portail-comptoir","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-ECR-f73d6ea6eb66","ECR-f73d6ea6eb66","public","public-et-alias","/verifier-carte/:reference","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot public-et-alias"
"REC-ECR-f7a1e4b837d7","ECR-f7a1e4b837d7","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-ECR-fc0058e62d5c","ECR-fc0058e62d5c","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-ECR-ffad663f93d2","ECR-ffad663f93d2","comptoir | owner","portal-comptoir","/portail-comptoir/stock","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-FRM-046d5ec4e7ad","FRM-046d5ec4e7ad","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-12b443c57756","FRM-12b443c57756","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-FRM-13ee7e1567c2","FRM-13ee7e1567c2","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes | /collecte/ventes/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-FRM-2db1b98950e7","FRM-2db1b98950e7","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-459cb9a8b141","FRM-459cb9a8b141","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId/modifier | /artisan-minier/:artisanId/infractions/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-55b825314fd7","FRM-55b825314fd7","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit | /artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-6331f565ec07","FRM-6331f565ec07","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/modifier | /artisan-minier/ventes-or/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-FRM-66687f7913bb","FRM-66687f7913bb","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-6be9f447941e","FRM-6be9f447941e","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-6c243975b147","FRM-6c243975b147","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId/modifier | /artisan-minier/:artisanId/infractions/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-7a807094d7e6","FRM-7a807094d7e6","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-7ada765dcbed","FRM-7ada765dcbed","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-FRM-7cdbb137893b","FRM-7cdbb137893b","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/modifier | /artisan-minier/ventes-or/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-FRM-8c14aab2ee6a","FRM-8c14aab2ee6a","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-FRM-92653b3274ce","FRM-92653b3274ce","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes | /collecte/ventes/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-FRM-936f7c56741c","FRM-936f7c56741c","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId/modifier | /artisan-minier/:artisanId/infractions/nouvelle","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-93eb215ab2b6","FRM-93eb215ab2b6","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-FRM-9618b877725e","FRM-9618b877725e","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-FRM-9c2e8ec9b00f","FRM-9c2e8ec9b00f","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-9f2255a5da29","FRM-9f2255a5da29","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-a46e55c07841","FRM-a46e55c07841","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit | /artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-aac68ed247be","FRM-aac68ed247be","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-ab65fa50a125","FRM-ab65fa50a125","comptoir | owner","portal-comptoir","/portail-comptoir/ventes-sonasp","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot portal-comptoir"
"REC-FRM-cb7d88bed5f6","FRM-cb7d88bed5f6","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-cf6b7e8e7ab1","FRM-cf6b7e8e7ab1","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit | /artisan-minier/liste","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-de7504c50b05","FRM-de7504c50b05","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-e0453531a1c8","FRM-e0453531a1c8","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot sites artisanaux"
"REC-FRM-e8c760612161","FRM-e8c760612161","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-ee54e0f7befc","FRM-ee54e0f7befc","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-ef7490f3098d","FRM-ef7490f3098d","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-FRM-fd1a9749d8b6","FRM-fd1a9749d8b6","admin | owner | sonasp","public-et-alias","/sonasp/cessions-comptoirs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot public-et-alias"
"REC-MOD-0e430121e9c0","MOD-0e430121e9c0","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot marché artisanal et paiements"
"REC-MOD-365bef4fcb20","MOD-365bef4fcb20","admin | owner | sonasp","artisan-minier","/artisan-minier","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot artisans et affiliations"
"REC-MOD-3bb27bfd7eca","MOD-3bb27bfd7eca","admin | owner | sonasp","public-et-alias","/sonasp/cessions-comptoirs","Qualifier puis exécuter dans les contextes applicables ; variantes et champs à instancier après revue","UI_AUTH_API_DB","NON EXÉCUTÉ","Qualification détaillée et environnement isolé requis","","Lot public-et-alias"
